seller_id,seller_state,seller_city,delivered_orders,late_deliveries,late_delivery_rate,late_dispatch_rate,avg_approval_to_carrier_days,avg_carrier_to_delivery_days,avg_purchase_to_delivery_days,avg_review_score,item_value,freight_value,late_rate_ci95_lower,late_rate_ci95_upper,minimum_volume_met,elevated_late_rate,overall_comparison_rate
f435898e493ba0356019a0b1cb8b55b1,PR,curitiba,9,0,0.0,0.0,0.8570961934156378,9.64261316872428,10.879791666666668,4.555555555555555,593.76,201.8,0.0,0.2991450484195441,False,False,0.06850149692735963
f44b6f775a2b390380e0e30b5c9d3eee,SP,sao paulo,9,0,0.0,0.1111111111111111,2.6142399691358027,6.127478137860082,8.947255658436212,4.888888888888889,2631.0,249.47,0.0,0.2991450484195441,False,False,0.06850149692735963
fac1a9017ade7bdc94058fc1c969f355,SP,sao paulo,9,0,0.0,0.0,1.3428870884773663,6.108809156378602,7.714949845679012,4.666666666666667,2010.84,212.07,0.0,0.2991450484195441,False,False,0.06850149692735963
fb3cfbc8a86f5d7fbb4d36b8df63f60d,RJ,rio de janeiro,9,0,0.0,0.0,1.3102271412037036,5.908903034979423,7.760724022633744,4.333333333333333,937.4,183.48,0.0,0.2991450484195441,False,False,0.06850149692735963
fec6275253471ace26d209bbaa64cd0f,RJ,nova friburgo,9,0,0.0,0.1111111111111111,2.4065753600823045,11.332644032921811,14.156984310699588,4.555555555555555,2840.0,355.66999999999996,0.0,0.2991450484195441,False,False,0.06850149692735963
014d9a685fd57276679edd00e07089e5,PR,maringa,8,0,0.0,0.125,2.4810734953703704,6.767572337962963,9.360496238425926,4.5,519.91,139.72,0.0,0.32440756488388023,False,False,0.06850149692735963
034b9387752bfa309f350a70cd45ffa3,SC,blumenau,8,0,0.0,0.0,1.5124363425925926,6.269021990740741,8.508582175925927,4.5,96.0,144.26,0.0,0.32440756488388023,False,False,0.06850149692735963
07017df32dc5f2f1d2801e579548d620,PB,joao pessoa,8,0,0.0,0.0,1.5765075231481482,7.992388599537037,10.079266493055556,4.0,946.49,181.75,0.0,0.32440756488388023,False,False,0.06850149692735963
10ff823eda2b032e2c93d17a7d294736,SP,pederneiras,8,0,0.0,0.0,2.0751605902777777,7.490169270833333,9.76951244212963,4.25,1144.98,147.88,0.0,0.32440756488388023,False,False,0.06850149692735963
13c2ed7698b3ca92dad49e849219da59,PR,ponta grossa,8,0,0.0,0.0,1.8842549189814815,8.884424189814816,10.88997974537037,4.375,498.61,154.68,0.0,0.32440756488388023,False,False,0.06850149692735963
1996942dc085d7773ba77a529b163cd0,SP,pradopolis,8,0,0.0,0.125,2.374324363425926,8.453398437499999,10.96158130787037,4.625,2164.54,175.69,0.0,0.32440756488388023,False,False,0.06850149692735963
26af45f5dfd967225a832838aa4e24a3,PR,curitiba,8,0,0.0,0.0,1.8191116898148147,8.337533275462963,10.198140914351852,3.875,505.3,137.49,0.0,0.32440756488388023,False,False,0.06850149692735963
293dee954235e4e4e43f129313625ebe,DF,brasilia,8,0,0.0,0.0,1.5847916666666668,12.155907118055556,14.440222800925927,5.0,1778.92,240.3,0.0,0.32440756488388023,False,False,0.06850149692735963
297d5eccd19fa9a83b2630071ff105e4,PR,curitiba,8,0,0.0,0.0,0.9020413773148148,5.290475983796297,6.882055844907407,5.0,834.97,141.76,0.0,0.32440756488388023,False,False,0.06850149692735963
32fdd5d44ecb43dfd6a24b9369eca144,MG,carmo do cajuru,8,0,0.0,0.0,1.8362109375,13.486355613425925,16.070402199074074,4.375,479.2,138.68,0.0,0.32440756488388023,False,False,0.06850149692735963
3492e68f37fd1df87f4f2f2ea247f445,SP,salto,8,0,0.0,0.125,1.789269386574074,6.651727430555556,9.321517650462962,3.875,787.86,169.4,0.0,0.32440756488388023,False,False,0.06850149692735963
3a490ba60afa30ece0e7d50cfe74a4f0,MG,belo horizonte,8,0,0.0,0.0,1.2353125,10.672582465277777,11.933512731481482,4.625,1529.2,165.87,0.0,0.32440756488388023,False,False,0.06850149692735963
3d0cd21d41671c46f82cd11176bf7277,SC,joinville,8,0,0.0,0.0,3.4816594328703703,10.09103587962963,13.749700520833333,4.625,364.0,169.46,0.0,0.32440756488388023,False,False,0.06850149692735963
3d39fbf22a665714baf62fae36029e23,SP,campinas,8,0,0.0,0.125,2.2902806712962964,6.221357060185185,8.57480179398148,4.75,2504.2,130.63,0.0,0.32440756488388023,False,False,0.06850149692735963
3d621842b2ed28e2b474132480edac3c,SP,sao paulo,8,0,0.0,0.375,3.7286660879629627,5.83324363425926,9.898842592592594,4.625,873.9300000000001,123.21,0.0,0.32440756488388023,False,False,0.06850149692735963
3fac58ce0ad699020c7944d53c41329c,SP,sao paulo,8,0,0.0,0.125,2.918927951388889,2.1416362847222223,5.177954282407407,4.625,1015.07,149.55,0.0,0.32440756488388023,False,False,0.06850149692735963
404e1ba01358af4cd63f679b2c4d1fa1,MG,juiz de fora,8,0,0.0,0.0,2.3720109953703705,5.821861979166667,8.209917534722223,5.0,373.9,177.82999999999998,0.0,0.32440756488388023,False,False,0.06850149692735963
41b14765bd56c8ad10971074380f9c0c,SP,santo andre,8,0,0.0,0.125,1.6290525793650794,5.221760706018518,7.047965856481482,4.625,395.5,119.13000000000001,0.0,0.32440756488388023,False,False,0.06850149692735963
439a47cc365d6e3bd526812ea9de3c29,SP,mogi das cruzes,8,0,0.0,0.0,1.0804181134259259,5.820131655092593,7.241585648148148,4.25,1186.5,224.43,0.0,0.32440756488388023,False,False,0.06850149692735963
455c5640e8c5bd1b2ee85c0158f85727,SC,luiz alves,8,0,0.0,0.0,2.300372299382716,12.730102719907407,14.96896701388889,4.5,6729.5,457.39,0.0,0.32440756488388023,False,False,0.06850149692735963
48fb026ed7455a42f5d3e9390ed5088e,RJ,barra mansa,8,0,0.0,0.0,1.8748480902777778,10.66755931712963,12.885465856481481,3.125,416.83,164.07999999999998,0.0,0.32440756488388023,False,False,0.06850149692735963
4d0041cdbe51b4617d95c70b19decc74,MG,juiz de fora,8,0,0.0,0.0,1.4888917824074075,5.6240234375,7.155746527777778,4.5,5235.200000000001,230.29,0.0,0.32440756488388023,False,False,0.06850149692735963
508808d438fe2ff972ed13bb8f4a82e2,SP,sao paulo,8,0,0.0,0.0,1.036390335648148,2.9656481481481483,4.011468460648148,4.625,190.85,88.3,0.0,0.32440756488388023,False,False,0.06850149692735963
57fe6232e67823593374a2281d7a8af8,SP,capivari,8,0,0.0,0.0,0.9818938078703703,7.977860243055556,9.581882233796296,4.75,178.68,105.36,0.0,0.32440756488388023,False,False,0.06850149692735963
5e105f5c9f63f5f1fd75d6cb942e55b1,SP,sao jose do rio preto,8,0,0.0,0.0,1.0581221064814814,7.536870659722222,9.292110821759259,4.5,1471.9,273.83,0.0,0.32440756488388023,False,False,0.06850149692735963
67225bff54a172ff67579aaf583efd78,PA,marechal candido rondon,8,0,0.0,0.25,3.0522366898148148,9.954369212962963,13.427086226851852,4.5,1238.0,155.10999999999999,0.0,0.32440756488388023,False,False,0.06850149692735963
6b89abe95848c850399130d149a39b63,GO,piracanjuba,8,0,0.0,0.0,1.7439091435185186,8.648489583333333,11.262706886574074,4.375,1135.2,330.53,0.0,0.32440756488388023,False,False,0.06850149692735963
70b52a4cfc823994561b00bad161b4ed,SP,sao paulo,8,0,0.0,0.25,9.635668402777778,3.198560474537037,12.888871527777777,4.375,585.0,100.35,0.0,0.32440756488388023,False,False,0.06850149692735963
7b98de631987e26dd6d803490c43a13c,PR,loanda,8,0,0.0,0.0,1.8711328125,8.486870659722221,10.583616898148147,4.625,634.2,144.43,0.0,0.32440756488388023,False,False,0.06850149692735963
7bcd7c5f8631701474db233ccf1c094b,SP,sao paulo,8,0,0.0,0.25,5.106626157407407,9.119917534722223,14.234526909722222,4.375,419.0,132.04,0.0,0.32440756488388023,False,False,0.06850149692735963
8185694b58b2ba6de20fd41ae608bbea,SP,tabao da serra,8,0,0.0,0.125,3.0668851273148148,7.422866030092592,11.058253761574074,4.5,1372.3,230.26999999999998,0.0,0.32440756488388023,False,False,0.06850149692735963
89de2d6f23e9746ff309705b23581faa,PR,londrina,8,0,0.0,0.0,4.068869047619048,26.88599392361111,9.644796006944444,2.7142857142857144,340.0,160.08,0.0,0.32440756488388023,False,False,0.06850149692735963
8a9260f2b0340411d6d2a56bcf4f7378,MG,contagem,8,0,0.0,0.0,2.226161747685185,7.33828269675926,10.00283130787037,4.75,1256.0,140.94,0.0,0.32440756488388023,False,False,0.06850149692735963
8c0de775f52fe41590b376a3b7c50f68,SP,sumare,8,0,0.0,0.125,0.982472511574074,4.377296006944444,6.2137239583333335,4.25,594.8000000000001,112.72,0.0,0.32440756488388023,False,False,0.06850149692735963
9198786624eaeb375793215cad26cfa6,SC,rodeio,8,0,0.0,0.25,5.4990060763888895,6.771825810185185,12.971222511574075,4.0,854.4,198.3,0.0,0.32440756488388023,False,False,0.06850149692735963
